matchID,map,p_model,mc_mean,mc_se
2368953,Ancient,0.5373566415507226,0.5488,0.4976626303217107
2368948,Default,0.6089263724121828,0.6174,0.4860704608372943
2368962,Mirage,0.2753015515683264,0.2834,0.4506939815584435
2368957,Ancient,0.7494077334023487,0.7508,0.43259309675198415
2369030,Mirage,0.4701165552002953,0.4774,0.4995389352488611
2369030,Overpass,0.7946451363650107,0.7964,0.4027151299556288
2369028,Overpass,0.25557907586237993,0.2624,0.439982905339967
2369029,Inferno,0.5498680080790204,0.5588,0.4965801832289274
2369027,Mirage,0.7107511520699475,0.7156,0.4511733053609157
2369026,Nuke,0.7400218215349784,0.7412,0.43801932855347525
2369002,Nuke,0.5387578186064683,0.5498,0.4975635375454867
2369001,Ancient,0.6452075274355072,0.6518,0.47644743721851046
2369003,Mirage,0.7201912853672611,0.7236,0.44726172271917247
2368998,Ancient,0.4922828816596923,0.5002,0.5000499674972481
2369004,Mirage,0.707865284266046,0.712,0.4528763842417495
2368997,Inferno,0.3556242184036706,0.366,0.4817576341726374
2369000,Inferno,0.5652672559347128,0.576,0.49423967320614215
2368999,Overpass,0.5470209084152217,0.5562,0.4968812113449627
2368966,Mirage,0.6013452260460119,0.6106,0.4876630015088372
2368967,Ancient,0.5982736479723906,0.6082,0.4882012168006314
2368973,TBA,0.14332222093688113,0.1446,0.3517322605571222
2368975,TBA,0.1050039840967842,0.1036,0.3047714178255971
2368972,Inferno,0.5305180033721101,0.5414,0.49833292801241647
2367985,Ancient,0.3326981421688423,0.3444,0.47521974576121334
2367985,Vertigo,0.6545304611644019,0.6624,0.472938657961938
2368098,Mirage,0.4913624163685466,0.4992,0.5000493674368309
2368098,Ancient,0.5427230757236238,0.5526,0.49727527239880714
2368275,Anubis,0.5428395634349674,0.5526,0.49727527239880714
2368275,Nuke,0.44892107962914235,0.4558,0.49809234002927527
2368175,Ancient,0.5872738524533989,0.5948,0.490979808377541
2368175,Anubis,0.45388217233198125,0.4606,0.49849507466763754
2368175,Nuke,0.4531253592227731,0.46,0.4984472789954697
2368097,Vertigo,0.4628674489432337,0.469,0.49908798599400556
2368097,Ancient,0.5071235516395098,0.5172,0.4997540503309247
2368174,Ancient,0.6153789738570018,0.6246,0.48427445147237513
2368174,Anubis,0.4220646918756108,0.4266,0.49463256289336116
2368125,Overpass,0.6030799809133673,0.6124,0.4872511906035211
2368125,Anubis,0.6733088561296537,0.6796,0.4666769733761201
2368248,Overpass,0.6353139328292817,0.6424,0.47934141656936735
2368248,Nuke,0.6854229792236693,0.6924,0.46154614608833405
2368294,Anubis,0.6186570363063499,0.6274,0.48354524421261774
2368246,Vertigo,0.27906999957496825,0.2874,0.45259497173708013
2368246,Overpass,0.5384022641569922,0.5498,0.4975635375454867
2368171,Ancient,0.43261026747927306,0.4372,0.4960900937090109
2368171,Anubis,0.5444475687776481,0.5538,0.49714685053633767
2368171,Overpass,0.5558487195186939,0.5664,0.4956209923253924
2368221,Vertigo,0.6303920598190317,0.638,0.4806268827688356
2368221,Anubis,0.7121097798809756,0.7174,0.4503085559470438
2368096,Ancient,0.37098015919122357,0.3774,0.48478473908390485
2368096,Anubis,0.2511617387853107,0.2586,0.437909114861264
2368138,Overpass,0.41497017744885567,0.4192,0.4934775212842046
2368138,Inferno,0.33956440273295646,0.3502,0.4770801621281472
2367982,Default,0.6661826501773063,0.674,0.46879414841774436
2367982,TBA,0.12204962807427662,0.1214,0.32662421324105023
2368095,Mirage,0.44094741923046477,0.446,0.49712516199176354
2368095,Anubis,0.5777790465262527,0.5864,0.4925277217693866
2368177,Anubis,0.5789250754022182,0.5868,0.49245737160953384
2368177,Overpass,0.5544804492885335,0.5646,0.4958588662140072
2368220,Default,0.5202529876067675,0.5312,0.49907552061291793
2368220,TBA,0.07023560011570494,0.0684,0.252456306788655
2368050,Inferno,0.59721077775024,0.6074,0.4883778686514344
2368050,Nuke,0.5864302567273382,0.5944,0.491056888123438
2368215,Ancient,0.5016171607200898,0.5108,0.49993334222607505
2368215,Vertigo,0.7194645180649268,0.7232,0.4474615115972235
2368218,Vertigo,0.5109750729826296,0.5214,0.49959179175770924
2368218,Anubis,0.42559731679725354,0.4298,0.49509694424106415
2368137,Overpass,0.4027652828837229,0.4074,0.49139956726368966
2368137,Inferno,0.6262082488098685,0.6346,0.4815903091271346
2369089,Overpass,0.5976583499607322,0.6076,0.4883338345709801
2369008,Ancient,0.33561359105676847,0.3466,0.47593459923454784
2369084,Nuke,0.5255214431260419,0.5374,0.4986491453858502
2369087,Anubis,0.7715228963733561,0.774,0.41828099621947884
2369088,Ancient,0.7920638397260298,0.7942,0.404325433050114
2368988,Mirage,0.591235062007598,0.6006,0.4898240760978425
2368987,Overpass,0.38403837865499196,0.3884,0.4874350814126106
2368986,Anubis,0.3815136834887424,0.3874,0.4872050017628602
2368983,Anubis,0.2771140723474304,0.2846,0.4512688430567113
2368983,Ancient,0.5583393459175803,0.569,0.49526564347986257
2368983,Overpass,0.2405380925719447,0.2454,0.4303671492767952
2368985,Overpass,0.5053269374506911,0.515,0.499824934345015
2368981,Overpass,0.3380621906726829,0.3482,0.4764474372185104
2368981,Nuke,0.3623582896771956,0.37,0.48285259585702256
2368982,Vertigo,0.36727691385658207,0.374,0.48391201076934776
2368982,Mirage,0.6972453419200747,0.7022,0.4573368467533309
2368978,Nuke,0.6068849804620321,0.616,0.48640653600013717
2368977,Nuke,0.7834312445446354,0.787,0.4094685981935383
2368974,Anubis,0.3077884734587905,0.316,0.464959393331815
2369031,Ancient,0.524078006435537,0.536,0.49875219372966173
2369031,Mirage,0.5049049277192479,0.5146,0.4998367807209393
2369005,Mirage,0.2726118034734991,0.2784,0.4482562065664513
2369093,TBA,0.11916218791774989,0.1188,0.32358538517723584
2369006,Inferno,0.5405908860760981,0.5514,0.4974007654842329
2369079,Overpass,0.5236948605597386,0.5356,0.4987809102995982
2369079,Anubis,0.42986106245788086,0.433,0.4955402224062184
2369080,Vertigo,0.7106390698185496,0.7156,0.4511733053609157
2369080,Nuke,0.5879763994619744,0.5958,0.490785629482793
2369080,Overpass,0.4499366426940159,0.4568,0.4981800845872262
2369033,Mirage,0.5501428751163854,0.5588,0.4965801832289274
2369033,Overpass,0.40161909269160756,0.406,0.49113362993027637
2369009,Inferno,0.461031710395615,0.467,0.498959709955054
2369009,Vertigo,0.8407281360974803,0.8416,0.36515216995308175
2369009,Anubis,0.607462623245369,0.6162,0.48635878626153634
2369011,Nuke,0.643159378607648,0.6502,0.47695435535428155
2369011,Vertigo,0.6541706517568118,0.6624,0.472938657961938
2369011,Ancient,0.5683701103361919,0.5792,0.4937368886593796
2369012,Ancient,0.5345263038923851,0.546,0.4979292989143574
2369012,Overpass,0.6003344915113831,0.61,0.48779871824134957
2369010,Anubis,0.30338432109491464,0.312,0.4633561694722081
2369010,Inferno,0.7180521098269349,0.722,0.44805820071754754
2369007,Ancient,0.7146740972766464,0.7188,0.4496298404228524
2369083,Anubis,0.6604569769844971,0.669,0.4706201192674745
2369032,Overpass,0.6964697929614966,0.702,0.4574252371366428
2369032,Mirage,0.4059824616378312,0.4096,0.491809124806615
2368211,Ancient,0.2841160330250465,0.2928,0.455092937669201
2368211,Mirage,0.3798861944929029,0.3858,0.48683237479879093
2368204,Ancient,0.7849798572015448,0.7882,0.40862471147859647
2368203,Overpass,0.6177576958512604,0.6266,0.48375535536960185
2368091,Vertigo,0.8110022053914052,0.8136,0.38946806939133677
2368091,Ancient,0.7916868515976502,0.7936,0.40476141906223256
2368151,Inferno,0.5527153842478674,0.5614,0.4962653482353688
2368151,Overpass,0.3615178886574712,0.3694,0.48269062353396663
2368151,Nuke,0.6398182471768936,0.6472,0.47788893643514424
2368090,Vertigo,0.6880577292270252,0.695,0.460453475913361
2368090,Anubis,0.45926976113277435,0.4656,0.49886512534216754
2368152,Default,0.6688374477677442,0.6764,0.46789616942765516
2368152,TBA,0.12333718346845898,0.122,0.32731854131029164
2368048,Default,0.6699152822619905,0.677,0.4676694804545083
2368047,Overpass,0.43163831023964033,0.4356,0.4958848862025065
2368047,Vertigo,0.6566591114441142,0.6656,0.4718274729526106
2368149,Overpass,0.5799260220876211,0.5882,0.4922085064713617
2368149,Anubis,0.6287224276122232,0.6366,0.48102673246241595
2368131,Overpass,0.45681811506484316,0.4638,0.4987377144968809
2368131,Anubis,0.5293233391746068,0.54,0.4984472789954697
2368131,Ancient,0.5279563981046755,0.5388,0.4985421435082201
2368088,Inferno,0.4437331513043769,0.4492,0.4974624144302302
2368088,Mirage,0.49857043894997494,0.5078,0.4999891577140112
2368087,Inferno,0.7087630756359417,0.7126,0.45259497173708013
2368087,Ancient,0.5037724896060578,0.513,0.4998809620251996
2368086,Ancient,0.6518505346469347,0.658,0.4744270399157711
2368086,Anubis,0.46732227015241956,0.474,0.4993734822504646
2368086,Inferno,0.5648195231062156,0.5752,0.4943620523136394
2368046,Anubis,0.556393715525111,0.5672,0.4955131346930479
2368046,Vertigo,0.5982524694827256,0.6082,0.4882012168006314
2367984,Anubis,0.40861410506226764,0.4122,0.4922800299886083
2367984,Vertigo,0.4422732187189875,0.4478,0.49731742873640067
2368045,Ancient,0.5410578345184974,0.5516,0.4973800532625697
2368045,Overpass,0.5468237375635305,0.5558,0.49692629951475686
2368205,Inferno,0.5079698455087003,0.5186,0.49970389311687297
2368089,Ancient,0.581382310146403,0.5896,0.49195553056024255
2368089,Nuke,0.49890216403009935,0.5086,0.4999760346327025
2368089,Overpass,0.41106125936968174,0.4144,0.4926674174702924
2367992,Anubis,0.6358065623250947,0.643,0.47916272745683874
2367992,Vertigo,0.6685944124005538,0.6764,0.46789616942765516
2366907,Ancient,0.5280687032400369,0.539,0.498526534640984
2366907,Nuke,0.435092049577661,0.4396,0.496388074216177
2368084,Vertigo,0.6781549858868408,0.685,0.4645623355726619
2368084,Overpass,0.3372335294870197,0.348,0.47638365660217136
2368084,Nuke,0.5247194080185972,0.5362,0.4987377144968809
2368083,Anubis,0.378704582286134,0.3844,0.48650177470936223
2368083,Inferno,0.5903607091558176,0.5994,0.4900690497620788
2368083,Ancient,0.5670850208393818,0.5774,0.4940223189394605
2368109,Mirage,0.5505788294496266,0.5592,0.496532646392749
2368109,Ancient,0.7567789166898611,0.7594,0.4274905725719897
2368068,Inferno,0.6519119919081247,0.658,0.4744270399157711
2368068,Vertigo,0.4602675155538612,0.4662,0.498906144949422
2368121,Mirage,0.7132348309758695,0.7178,0.4501151860759057
2368121,Overpass,0.7743564737738347,0.7774,0.41603348034906307
2368121,Anubis,0.6705433816547024,0.6774,0.4675178655312737
2367983,Inferno,0.6730712810420497,0.6796,0.4666769733761201
2367983,Overpass,0.5975298332989103,0.6076,0.4883338345709801
2368082,Ancient,0.47175396048769913,0.4788,0.49960032035219837
2368082,Overpass,0.5388285534434766,0.5498,0.4975635375454867
2368082,Anubis,0.4575931068787189,0.4638,0.4987377144968809
2368066,Vertigo,0.3637866069165634,0.3702,0.48290640886194913
2368066,Ancient,0.7072718135294954,0.7116,0.45306345394288833
2367794,Vertigo,0.5325489496516265,0.544,0.4981100508166292
2367794,Nuke,0.6904304966989366,0.6968,0.459686874300845
2368076,Inferno,0.5541563761722911,0.5638,0.49596245397323196
2368076,Mirage,0.795674289070591,0.7978,0.40168075568278994
2368080,Overpass,0.4780520955174486,0.4868,0.4998757197014368
2368080,Ancient,0.6005302146568766,0.61,0.48779871824134957
2368080,Inferno,0.582475514872105,0.5906,0.491772313171045
2368107,Ancient,0.620102210470103,0.6298,0.48290640886194913
2368107,Vertigo,0.7058724801612599,0.7106,0.453529246857963
2368119,Overpass,0.49178688060273507,0.4998,0.5000499674972481
2368119,Vertigo,0.5749931504763837,0.5854,0.49270213220384546
2368119,Anubis,0.6364313837925584,0.6434,0.47904314676998927
2368075,Inferno,0.6676020934590863,0.675,0.4684216943916617
2368075,Mirage,0.6040340992447459,0.6136,0.4869727594986179
2368075,Ancient,0.5984906031853294,0.6084,0.48815683895637885
2367922,Anubis,0.3349772485736198,0.3464,0.47587007729641206
2367922,Inferno,0.45433851980868817,0.4612,0.4985421435082201
2367922,Overpass,0.38909282541349516,0.3922,0.48828971458456283
2369014,Mirage,0.33791303856180543,0.3482,0.4764474372185104
2369014,Overpass,0.31121840942206547,0.3194,0.46629081636365627
2369095,Ancient,0.4152802772391272,0.4194,0.4935102333995659
2369092,Nuke,0.696229397049765,0.7018,0.4575135229965831
2369094,Anubis,0.5718499756424217,0.5826,0.4931793641029959
2369013,Anubis,0.7695213804767821,0.7722,0.4194548229186237
2369013,Mirage,0.7683591351368586,0.7712,0.4201021984844096
2369015,Mirage,0.7033029352694711,0.707,0.45518396114944293
2369015,Ancient,0.7254249536090649,0.7286,0.44472642862692996
2369102,Inferno,0.3605002884144569,0.3682,0.48236427630890305
2369103,Anubis,0.5173174365144516,0.5274,0.4992986078690427
2369082,Mirage,0.7144302312781017,0.7184,0.4498243083490224
2369082,Ancient,0.6489738720262102,0.6552,0.47535055656886116
2369101,Mirage,0.6248166660936567,0.6338,0.4818132302020769
2369100,Overpass,0.49302729696050906,0.5006,0.5000496474651153
2369097,Anubis,0.697523374513583,0.7028,0.45707104785641123
2369097,Ancient,0.8029649972147817,0.8072,0.3945368067219733
2369097,Mirage,0.7131158563955072,0.7178,0.4501151860759057
2369099,Vertigo,0.5184538951970404,0.5282,0.4992540544874768
2369099,Nuke,0.5431556700707378,0.553,0.49723279064198683
2369113,Nuke,0.6967099113135959,0.702,0.4574252371366428
2369019,Overpass,0.4455367801863813,0.4508,0.4976232367737216
2369019,Inferno,0.690606428363156,0.697,0.4596011821670282
2369019,Ancient,0.5493992775389712,0.5584,0.4966273932774457
2369020,Anubis,0.3654082106392763,0.3722,0.4834396578483773
2369020,Mirage,0.6581705682903413,0.666,0.47168686403114923
2369021,Inferno,0.7540452749503451,0.7556,0.42977387207253914
2369021,Mirage,0.5972974999356682,0.6074,0.4883778686514344
2369016,Overpass,0.7401437723160741,0.7412,0.43801932855347525
2369016,Inferno,0.3450462264797332,0.3568,0.47910298259725614
2369016,Ancient,0.5947234503150501,0.6044,0.48902808681499954
2369111,Anubis,0.4795840239778724,0.4886,0.4999200176076179
2369111,Mirage,0.7338546248729189,0.7362,0.44073621326359874
2369111,Vertigo,0.57652383030111,0.5862,0.4925627712451717
2369017,Ancient,0.635415466995775,0.6426,0.4792819444089745
2369017,Nuke,0.764640301163721,0.768,0.42215120789649024
2369018,Anubis,0.4896185994855776,0.4976,0.5000442468919825
2369018,Inferno,0.7893574621071694,0.7914,0.4063484512247617
2369110,Anubis,0.4753187090379361,0.4838,0.4997874723354925
2369109,Anubis,0.5898403979005978,0.5982,0.4903109635406837
2369108,Mirage,0.47139583555077036,0.4782,0.4995744938795284
2369108,Anubis,0.39254997408343006,0.3956,0.4890280868149996
2369116,Mirage,0.4205839654957511,0.4258,0.49451316327650047
2369144,Ancient,0.40602951731129905,0.4096,0.491809124806615
2369142,Ancient,0.7136312621541959,0.7182,0.4499213774085088
2369137,Vertigo,0.7471589539438339,0.7486,0.43386136856999324
2369130,Vertigo,0.5180423993402723,0.528,0.499265313406243
2369127,Overpass,0.7021243432404226,0.7068,0.45527487855471294
2369126,Mirage,0.5808530291730931,0.5886,0.4921366473815369
2369132,Nuke,0.7244762261904367,0.728,0.4450343931902617
2369042,Vertigo,0.6719273198751529,0.6784,0.4671371141503138
2369044,Mirage,0.6677695101516529,0.675,0.4684216943916617
2369136,Mirage,0.7036573969042164,0.707,0.45518396114944293
2369035,Ancient,0.5284179020878447,0.539,0.498526534640984
2369128,Anubis,0.4603770852481319,0.4662,0.498906144949422
2369129,Vertigo,0.689693190440214,0.6958,0.46011379129535773
2369141,Anubis,0.5603770889612332,0.5702,0.49509694424106415
2369215,Overpass,0.5876125394280078,0.5952,0.4909023905333995
2369212,Ancient,0.6058435809862008,0.6144,0.48678540652571056
2369213,Inferno,0.5632910762397739,0.5736,0.494602837025101
2369220,Mirage,0.5297732114795203,0.5408,0.4983824204437808
2369221,Ancient,0.5484568004017836,0.5572,0.49676706362549905
2369214,Inferno,0.6217915157341217,0.6312,0.48252785062141756
2369222,Nuke,0.4281923108290293,0.432,0.49540396144661925
2369223,Inferno,0.29839682456690153,0.3064,0.4610439808851885
2369121,Nuke,0.4138259958351476,0.4174,0.4931793641029959
2369121,Mirage,0.6045167935661805,0.614,0.4868792563686159
2369325,Anubis,0.6049906800689254,0.6142,0.48683237479879093
2369325,Inferno,0.578896366485605,0.5868,0.49245737160953384
2369161,Anubis,0.6676070974642659,0.675,0.4684216943916617
2369326,Ancient,0.6367065433698399,0.6436,0.47898321994094634
2369322,Inferno,0.6405189791913696,0.6476,0.47776551987182553
2369321,Mirage,0.4840895222542868,0.4936,0.5000090417266089
2369159,Anubis,0.584660631144955,0.5924,0.49143722092289843
2369159,Nuke,0.5988131514511629,0.6086,0.4881123751126861
2369159,Ancient,0.7245819105892565,0.728,0.4450343931902617
2369315,Ancient,0.731078703899106,0.7338,0.44201429312530766
2369158,Nuke,0.57558066371113,0.5856,0.4926674174702924
2369158,Mirage,0.704117604767983,0.708,0.45472778172341105
2369294,Anubis,0.7484747352304687,0.7496,0.4332867266343333
2369179,Mirage,0.7652099334759523,0.7696,0.42113098943446614
2369174,Mirage,0.7138176501156064,0.7182,0.4499213774085088
2369178,Mirage,0.5337571613639931,0.5454,0.4979843749431678
2369172,Ancient,0.8051024464822636,0.809,0.3931283632377552
2369176,Inferno,0.734882106839117,0.7372,0.44019872215057215
2369107,Mirage,0.5664720324937716,0.577,0.49408483478527554
2369107,Ancient,0.4339297713678385,0.4382,0.49621568496088503
2369169,Anubis,0.6910307815348977,0.6972,0.4595153869873953
2369170,Overpass,0.487393927318072,0.4962,0.5000355658484931
2369118,Vertigo,0.6004271275344444,0.61,0.48779871824134957
2369118,Ancient,0.6248780018933839,0.6338,0.4818132302020769
2369153,Anubis,0.493375852344987,0.501,0.5000490074002351
2369153,Nuke,0.5449466442302761,0.5544,0.49708154060637005
2369153,Ancient,0.5340183220865992,0.5458,0.49794773861327857
2369216,Overpass,0.6508164045241802,0.6572,0.47469277079531036
2369218,Nuke,0.7768651386408557,0.78,0.4142877343892444
2369189,Anubis,0.4928104937447798,0.5004,0.5000498474852222
2369189,Nuke,0.7327360923936179,0.7352,0.44127078305819906
2369324,Mirage,0.6466195656897092,0.6522,0.4763197834514345
2369324,Vertigo,0.5126186881728066,0.5236,0.49949268121536833
2369160,Nuke,0.5381145552549519,0.5494,0.49760341822817744
2369160,Ancient,0.6799175089873963,0.6866,0.4639218519286835
2369160,Inferno,0.36026086885872244,0.3682,0.48236427630890305
2369331,Anubis,0.5408909108578067,0.5516,0.4973800532625697
2369182,Ancient,0.6073519534855708,0.6162,0.48635878626153634
2369181,Ancient,0.5098428120731751,0.5204,0.4996336325282263
2369060,Ancient,0.5363455757416069,0.5474,0.49779795154270373
2369060,Mirage,0.48164067965671004,0.4914,0.4999760346327025
2369060,Vertigo,0.47447494346778324,0.4828,0.4997540503309247
2369149,Inferno,0.6095904493002235,0.6176,0.4860221018602954
2369147,Ancient,0.5492934540054425,0.5582,0.4966508757854795
2369165,Ancient,0.3808078666848371,0.3864,0.48697275949861785
2369056,Ancient,0.7981827492144358,0.8008,0.39943869398701326
2369055,Inferno,0.5132554786488622,0.524,0.49947361770063076
2369224,Ancient,0.46807979076056444,0.4748,0.49941450015852934
2369225,Ancient,0.6382157253120462,0.6446,0.4786822195710498
2369219,Anubis,0.6617359848664899,0.6698,0.47033201298708993
2369227,Anubis,0.7110100360238076,0.7158,0.4510776587361008
2369269,Nuke,0.5245831559533857,0.536,0.49875219372966173
2369270,Nuke,0.5681365403429823,0.579,0.49376893538608774
2369272,Anubis,0.6424144475693508,0.649,0.4773306704097095
2369244,Nuke,0.647171346503588,0.6526,0.47619175939777
2369247,Anubis,0.4892340985795468,0.497,0.5000410065201056
2369271,Anubis,0.38230698140529273,0.3874,0.4872050017628602
2369245,Ancient,0.6389141150639039,0.646,0.478256987350096
2369246,Ancient,0.41256760190857644,0.4164,0.49301080305647066
2369123,Nuke,0.5335529808962501,0.5452,0.4980025715920174
2369123,Vertigo,0.581433558940255,0.5896,0.49195553056024255
2369360,Anubis,0.5143148181937107,0.5244,0.4994542330446116
2369359,Overpass,0.5819673773581812,0.5898,0.4919190552025549
2369373,Mirage,0.8369232470297533,0.8388,0.3677521017229736
2369372,Ancient,0.5310215342187482,0.5422,0.4982658063350852
2369122,Vertigo,0.5815791241950103,0.5896,0.49195553056024255
2369122,Overpass,0.6074098584161687,0.6162,0.48635878626153634
2369358,Ancient,0.5499860156561375,0.5588,0.4965801832289274
2369191,Vertigo,0.6742960284277353,0.6806,0.46629081636365627
2369191,Anubis,0.705848295069753,0.7106,0.453529246857963
2369371,Anubis,0.2767011794590269,0.2846,0.4512688430567113
2369369,Ancient,0.824741790184366,0.8274,0.3779388939518032
2369071,Inferno,0.7348328207164532,0.7372,0.44019872215057215
2369346,Inferno,0.7382946089238767,0.7396,0.4388967601534724
2369345,Anubis,0.26482953249527286,0.2714,0.44472642862692996
2369356,Ancient,0.3478835509247077,0.3594,0.479872582608246
2369355,Overpass,0.7503000631020973,0.7522,0.4317782376281809
2369070,Nuke,0.6327383954442135,0.6406,0.4798725826082459
2369344,Anubis,0.4574822123097174,0.4638,0.4987377144968809
2369343,Nuke,0.5545681367787999,0.5646,0.4958588662140072
2369068,Anubis,0.6535180019366046,0.6612,0.4733491014825896
2369069,Inferno,0.5010996621278189,0.5106,0.49993762363469413
2369341,Anubis,0.5026301399862529,0.5114,0.49992001760761784
2369066,Ancient,0.6668492107554806,0.6744,0.4686454584364844
2369342,Ancient,0.5385559533755729,0.5498,0.4975635375454867
2369067,Anubis,0.7427989670757954,0.7436,0.43668888174063597
2369340,Overpass,0.513686196916317,0.524,0.49947361770063076
2369340,Nuke,0.7070709504803815,0.7114,0.4531568274031016
2369340,Inferno,0.4995298975383184,0.509,0.4999689928373156
2369164,Nuke,0.6593586822790354,0.6676,0.47112061186726406
2369164,Ancient,0.3690780892633638,0.3754,0.4842744514723752
2369164,Mirage,0.437341776187885,0.4416,0.4966273932774457
2369338,Overpass,0.6946466326195898,0.7004,0.4581286024286987
2369339,Anubis,0.5154778057503442,0.5256,0.499394151851802
2369335,Overpass,0.310415765782372,0.3186,0.4659801149121051
2369163,Vertigo,0.4346727682580832,0.4392,0.49633922928386914
2369163,Ancient,0.5608937884743362,0.5708,0.49501148196123157
2369163,Inferno,0.575286080769533,0.5854,0.49270213220384546
2369265,Mirage,0.6314523408051413,0.6392,0.4802806407703518
2369241,Nuke,0.7828529942732922,0.7862,0.41002827297264194
2369267,Inferno,0.3982843241464053,0.4034,0.4906287632382181
2369242,Mirage,0.7274340206235208,0.7304,0.4437963846700525
2369240,Ancient,0.5529817293801031,0.5616,0.4962405575305062
2369243,Vertigo,0.40588405177491094,0.4096,0.491809124806615
2369266,Nuke,0.4841857421890493,0.4936,0.5000090417266089
2369268,Mirage,0.7406338487118485,0.7416,0.4377987820388619
2369236,Ancient,0.6127043139019103,0.6216,0.48503658841206987
2369237,Anubis,0.45014262769148367,0.4568,0.4981800845872262
2369261,Ancient,0.6221351115085869,0.6322,0.4822547811424859
2369263,Vertigo,0.2627170903593398,0.2686,0.4432756914920257
2369262,Overpass,0.6356192540906215,0.643,0.47916272745683874
2369239,Overpass,0.4399920231028858,0.4456,0.49708154060637005
2369264,Nuke,0.4866992040576142,0.4956,0.5000306451900982
2369226,Overpass,0.6477637056609286,0.6528,0.4761276084201587
2369217,Inferno,0.3402623979657322,0.3512,0.4773930674278436
2369190,Ancient,0.5477038999014989,0.5566,0.49683579698108743
2369190,Vertigo,0.2517230718540046,0.2588,0.43801932855347525
2369323,Anubis,0.5349496793345818,0.5466,0.4978734935735389
2369316,Anubis,0.7474619724812034,0.7488,0.433746685563645
2369274,Mirage,0.3279264165793871,0.339,0.47341717835853087
2369274,Inferno,0.5546689824658625,0.5648,0.4958327641715553
2369248,Overpass,0.2837548944141893,0.292,0.45472778172341116
2369248,Anubis,0.5261777299773706,0.5376,0.4986341015147667
2369250,TBA,0.13499212491514617,0.1346,0.3413299594648053
2369250,TBA,0.13499212491514617,0.1346,0.3413299594648053
2369249,Nuke,0.6783489328133346,0.6852,0.4644826248868351
2369249,Anubis,0.4779677454883191,0.4868,0.4998757197014368
2369281,Nuke,0.5656630243058405,0.5764,0.49417798653569667
2369281,Vertigo,0.7624134461466073,0.7658,0.4235401247195471
2369281,Ancient,0.44120523262697825,0.4468,0.49721142770532556
2369255,Ancient,0.615134490229929,0.6242,0.4843772127762116
2369255,Overpass,0.7247896513257358,0.7282,0.4449318519397933
2369280,Vertigo,0.4941873342069776,0.5026,0.500043246779446
2369280,Nuke,0.6462425811081536,0.6518,0.47644743721851046
2369256,Overpass,0.6856542684435996,0.6928,0.4613791652717203
2369256,Mirage,0.4323283639283727,0.4368,0.4960392837207542
2369257,Nuke,0.5169300600199357,0.5272,0.4993095452766759
2369257,Overpass,0.49157557560921045,0.4996,0.5000498474852222
2369282,Mirage,0.406604369466781,0.4102,0.4919190552025549
2369282,Ancient,0.4381877997143388,0.4426,0.4967439893125871
2369279,Nuke,0.46885603450255864,0.476,0.49947361770063076
2369279,Inferno,0.7619271242807766,0.7652,0.42391614852491294
2369279,Anubis,0.5861517304181183,0.5942,0.4910953012593216
2369277,Ancient,0.5415137655136,0.5516,0.4973800532625697
2369277,Inferno,0.6493330170965124,0.656,0.47508856208960204
2369377,Nuke,0.5353679802415832,0.5466,0.4978734935735389
2369377,Ancient,0.6702738236913693,0.6774,0.4675178655312737
2369253,Vertigo,0.643245398356037,0.6504,0.4768913136816532
2369253,Ancient,0.6779347220998292,0.6842,0.4648801810322133
2369254,Anubis,0.5426021516854317,0.5526,0.49727527239880714
2369254,Inferno,0.6640926158418992,0.672,0.46953177956172854
2369252,Overpass,0.613564930394641,0.622,0.4849361118812676
2369252,Anubis,0.6045162076008661,0.614,0.4868792563686159
2369278,Nuke,0.4484334153736559,0.455,0.49802068724199017
2369278,Overpass,0.45214244304889084,0.459,0.4983660037911364
2369378,Inferno,0.7880770959342369,0.791,0.4066350580238782
2369378,Anubis,0.3684517802831153,0.375,0.48417133783080896
2369363,Inferno,0.27547951921912933,0.2834,0.4506939815584435
2369363,Mirage,0.5221862990201038,0.5346,0.49885129098971415
2369124,Ancient,0.5749883274664407,0.5854,0.49270213220384546
2369124,Overpass,0.4447364618816235,0.4498,0.49752333200884025
2369124,Nuke,0.5657623041770583,0.5764,0.49417798653569667
2369375,Nuke,0.5407034518504159,0.5514,0.4974007654842329
2369375,Ancient,0.6680004984140945,0.6754,0.46827203177122145
2369375,Mirage,0.5706115110542106,0.581,0.49344472592126054
2369192,Anubis,0.48826264676431463,0.4962,0.5000355658484931
2369192,Vertigo,0.21883954496845914,0.2242,0.41709609663813235
2369075,Ancient,0.2617512666746366,0.268,0.4429618979648359
2369075,Inferno,0.787163841468137,0.7896,0.4076335033024186
2369075,Mirage,0.38620030904754965,0.3902,0.48784378474227
2369361,Anubis,0.4985294874461636,0.5078,0.4999891577140112
2369361,Inferno,0.4000415787689373,0.4046,0.490863554774523
2369361,Nuke,0.5360854868648987,0.547,0.4978358847186719
2369350,Ancient,0.7276222118000958,0.7304,0.4437963846700525
2369350,Nuke,0.7890877532698014,0.7912,0.4064918290955235
2369376,Nuke,0.41066517152581145,0.4144,0.4926674174702924
2369376,Ancient,0.28787538781321004,0.297,0.4569822387722642
2369349,Ancient,0.3468151396509195,0.3588,0.47969634323845256
2369349,Nuke,0.3545361684443579,0.364,0.4811967477674931
2369074,Mirage,0.29808717236938226,0.3064,0.4610439808851885
2369074,Nuke,0.7353149251024875,0.7378,0.4398748207974564
